"sr_no","inclination","ambient_temp","speed","weight","battery_level","battery temperature","time","Battery_rating","charging_cycle","acceleration","battery_current","battery_voltage","humidity"
"18827","53.46","0","0","-317.29","0","22.37","1418850","10000","1","4.15","0.86","9.41","0"
"18828","64.57","0","0","292.95","0","24.1","1420730","10000","1","-6.05","0.73","9.75","0"
"18829","37.95","0","0","171.35","0","22.74","1423190","10000","1","0.6","0.46","10.29","0"
"18830","29.98","0","0","190.43","0","23.83","1424780","10000","1","-0.46","0.91","9.53","0"
"18831","12.58","0","0","-80.21","0","22.46","1426210","10000","1","-1.64","0.23","10.64","0"
"18832","54.13","0","0","-567.54","0","23.83","1427730","10000","1","2.18","0","10.29","0"
"18833","16.65","0","0","77.66","0","22.01","1430110","10000","1","4.16","0.78","9.49","0"
"18834","17.09","0","0","-202.56","0","21.83","1431780","10000","1","-5","0","10.65","0"
"18835","29.5","0","0","29.06","0","22.28","1433330","10000","1","3.24","1.6","8.58","0"
"18836","42.67","0","0","-238.41","0","22.19","1435080","10000","1","-5.37","0.33","9.91","0"
"18837","36.3","0","0","-199.85","0","21.46","1436770","10000","1","6.71","0.68","9.96","0"
"18838","8.18","0","0","-124.66","0","23.92","1439470","10000","1","0.45","0.78","9.45","0"
"18839","16.31","0","0","-68.42","0","22.65","1440880","10000","1","3.63","0.82","9.42","0"
"18840","57.55","0","0","996.72","0","22.65","1442590","10000","1","-1.54","0.9","9.28","0"
"18841","-1.95","0","0","-27.02","0","22.65","1444310","10000","1","1.21","1.51","8.65","0"
"18842","-0.61","0","0","-40.05","0","24.1","1446190","10000","1","-0.11","0","10.87","0"
"18843","-4.15","0","0","-65.32","0","21.64","1447740","10000","1","1.02","0","10.9","0"
"18844","-0.19","0","0","-62.96","0","23.01","1449930","10000","1","0.07","0","11.19","0"
"18845","11.95","0","0","-59.65","0","24.2","1452050","10000","1","0.5","0","10.94","0"
"18846","62.63","0","0","61.73","0","21.36","1453480","10000","1","-7.86","0.37","10.45","0"
"18847","56.29","0","0","-20.7","0","24.2","1455020","10000","1","4.33","0.47","10.31","0"
"18848","47.79","0","0","-190.63","0","23.65","1456480","10000","1","-0.38","0","10.63","0"
"18849","59.57","0","0","84.08","0","23.65","1459400","10000","1","-2.96","0.46","10.28","0"
"18850","28.63","0","0","-207.93","0","22.65","1460860","10000","1","-4.36","1.31","8.81","0"
"18851","0.38","0","0","-87.01","0","22.65","1462800","10000","1","-0.07","0.85","9.3","0"
"18852","51.71","0","0","-60.47","0","22.65","1464490","10000","1","-0.44","1.05","9.12","0"
"18853","19.67","0","0","-173.39","0","22.83","1466000","10000","1","3.08","1.19","9.1","0"
"18854","15.68","0","0","-71.55","0","22.28","1467650","10000","1","0.11","0.48","10.22","0"
"18855","1.71","0","0","-103.2","0","21.73","1470560","10000","1","2.17","0.55","10.17","0"
"18856","4.74","0","0","71.47","0","23.56","1472550","10000","1","-0.79","0.26","10.39","0"
"18857","28.75","0","0","33.25","0","21.92","1473980","10000","1","3.82","0.52","10.17","0"
"18858","31.04","0","0","-180.58","0","24.01","1475440","10000","1","1.52","0.55","10.17","0"
"18859","24.27","0","0","-28.17","0","23.56","1477410","10000","1","-0.74","0.47","10.63","0"
"18860","38.54","0","0","-83.25","0","22.1","1479480","10000","1","0.39","1.14","9.32","0"
"18861","54.5","0","0","-125.69","0","24.1","1481110","10000","1","-3.23","1.61","8.43","0"
"18862","37.01","0","0","-87.17","0","21.73","1482650","10000","1","4.68","0.63","10.48","0"
"18863","45.7","0","0","-185.28","0","22.74","1484290","10000","1","0.6","0.77","9.34","0"
"18864","50.21","0","0","-220.51","0","23.83","1486000","10000","1","-2.37","0.48","10.09","0"
"18865","86.91","0","0","345.22","0","23.56","1487720","10000","1","-4.55","0.48","9.89","0"
"18866","46.29","0","0","-232.17","0","22.74","1490230","10000","1","0.59","1","9.18","0"
"18867","21.6","0","0","275.79","0","22.01","1492000","10000","1","1.75","0.38","10.05","0"
"18868","65.7","0","0","53.55","0","22.28","1493640","10000","1","-1.36","0.55","9.6","0"
"18869","31.52","0","0","-6.83","0","24.1","1495090","10000","1","2.9","1.2","9.1","0"
"18870","40.28","0","0","-289.88","0","22.19","1496910","10000","1","0.46","0.39","9.78","0"
"18871","49.08","0","0","100.03","0","22.74","1499010","10000","1","5.57","0.49","9.64","0"
"18872","30.45","0","0","-157.33","0","22.65","1500720","10000","1","-2.59","0.9","9.13","0"
"18873","16.84","0","0","-73.7","0","23.74","1502330","10000","1","-1.54","0.5","9.71","0"
"18874","22.77","0","0","-106.17","0","24.01","1504020","10000","1","1.14","0.4","10.06","0"
"18875","16.56","0","0","-461.63","0","23.1","1505730","10000","1","1.57","0.31","10.18","0"
"18876","21.93","0","0","-126.34","0","23.46","1507370","10000","1","2.9","0.44","10.08","0"
"18877","11.54","0","0","-351.96","0","22.83","1509960","10000","1","2.55","0.78","9.31","0"
"18878","23.71","0","0","-457.05","0","23.28","1512040","10000","1","5.25","0.57","9.62","0"
"18879","51.05","0","0","-233.56","0","21.55","1513450","10000","1","-5.6","1.32","8.83","0"
"18880","16.3","0","0","93.17","0","23.46","1514840","10000","1","-1.2","0.49","9.81","0"
"18881","21.55","0","0","-72.68","0","22.65","1516760","10000","1","4.08","0.93","9.09","0"
"18882","16.12","0","0","241.9","0","23.37","1519170","10000","1","-1.88","0.47","9.98","0"
"18883","50.23","0","0","26.33","0","23.01","1520660","10000","1","-3.79","0.81","9.38","0"
"18884","24.56","0","0","-88.62","0","22.74","1522370","10000","1","3.01","0.75","9.66","0"
"18885","44.34","0","0","-26.29","0","21.36","1524080","10000","1","-0.36","0.54","9.92","0"
"18886","52.5","0","0","-382.24","0","22.65","1525970","10000","1","0.21","0.57","9.43","0"
"18887","17.71","0","0","-13.21","0","22.19","1527390","10000","1","1.4","0.53","9.85","0"
"18888","52.36","0","0","424.09","0","22.92","1530180","10000","1","-3.9","0.69","9.75","0"
"18889","10.15","0","0","-82.59","0","23.19","1531890","10000","1","-4.99","0.33","10.24","0"
"18890","18.7","0","0","-153.68","0","22.37","1533450","10000","1","-1.92","0.69","9.36","0"
"18891","36.48","0","0","-204.67","0","23.1","1535110","10000","1","0.42","0.19","9.93","0"
"18892","38.4","0","0","203.1","0","22.19","1536600","10000","1","2.06","0.65","9.48","0"
"18893","30.52","0","0","303.56","0","22.56","1539100","10000","1","0.08","0.78","9.22","0"
"18894","51.74","0","0","57.91","0","22.92","1540950","10000","1","0.94","0.65","9.4","0"
"18895","7.05","0","0","249.33","0","23.83","1542690","10000","1","2.14","0.54","9.93","0"
"18896","11.11","0","0","-57.04","0","22.92","1544410","10000","1","0.93","0.61","9.6","0"
"18897","34.68","0","0","-359.82","0","21.92","1546060","10000","1","-1.18","1.38","8.6","0"
"18898","39.45","0","0","117.96","0","22.37","1547630","10000","1","1.48","0.58","9.51","0"
"18899","32.25","0","0","-126.68","0","22.1","1549660","10000","1","-3.24","1.22","8.8","0"
"18900","11.61","0","0","-258.04","0","21.64","1551610","10000","1","0.88","0.64","9.82","0"
"18901","13.66","0","0","-520.39","0","23.46","1553410","10000","1","0.39","0.55","9.55","0"
"18902","24.23","0","0","-75.34","0","22.65","1554880","10000","1","5.69","1.26","8.78","0"
"18903","23.13","0","0","117.93","0","23.37","1556840","10000","1","3.26","0.54","9.63","0"
"18904","26.99","0","0","41.34","0","22.1","1559680","10000","1","-0.9","0.64","9.44","0"
"18905","3.49","0","0","-186.54","0","21.36","1561220","10000","1","1.2","0.66","9.57","0"
"18906","34.05","0","0","-281.13","0","22.56","1562890","10000","1","3.65","1.16","8.91","0"
"18907","13.59","0","0","-205.09","0","22.37","1564440","10000","1","3.35","0.33","9.78","0"
"18908","25.29","0","0","-133.86","0","21.73","1565900","10000","1","-0.76","0.56","9.45","0"
"18909","30.49","0","0","5.3","0","21.64","1567480","10000","1","0.86","0.65","9.39","0"
"18910","17.28","0","0","168.8","0","22.37","1571360","10000","1","1.7","0.29","9.82","0"
"18911","13.06","0","0","-123.11","0","23.74","1572890","10000","1","-2.95","0.57","9.62","0"
"18912","13.72","0","0","154.65","0","22.56","1574620","10000","1","-0.21","0.56","9.4","0"
"18913","41.51","0","0","-172.74","0","22.28","1576140","10000","1","-4.48","1.29","8.69","0"
"18914","10.54","0","0","-156.88","0","21.64","1579230","10000","1","0.8","0.62","9.75","0"
"18915","57.25","0","0","89.73","0","22.19","1580840","10000","1","-3.89","0.7","9.34","0"
"18916","15.89","0","0","-21.38","0","22.46","1582570","10000","1","-0.29","0.56","9.79","0"
"18917","25.62","0","0","-369.76","0","23.83","1584200","10000","1","5.33","0.57","9.85","0"
"18918","19.07","0","0","-151.58","0","22.28","1585920","10000","1","-0.51","0.64","9.54","0"
"18919","44.75","0","0","-82.01","0","22.56","1587630","10000","1","0.68","0.67","9.28","0"
"18920","26.67","0","0","-70.18","0","23.1","1589960","10000","1","0.98","1.06","8.93","0"
"18921","25.39","0","0","-215.58","0","22.46","1591670","10000","1","1.89","1.24","8.73","0"
"18922","49.33","0","0","83.76","0","22.83","1593130","10000","1","0.78","0.72","9.38","0"
"18923","38.46","0","0","51.28","0","23.65","1594600","10000","1","1.08","0.48","9.61","0"
"18924","33.26","0","0","-309.87","0","22.46","1596320","10000","1","-3","0.6","9.37","0"
"18925","49.16","0","0","47.35","0","21.36","1599220","10000","1","2.43","0.6","10.64","0"
"18926","35.21","0","0","74.51","0","23.01","1600940","10000","1","1.19","0.66","9.65","0"
"18927","13.58","0","0","-10.04","0","22.37","1602590","10000","1","5.83","1.22","8.85","0"
"18928","16.79","0","0","188.02","0","21.36","1604370","10000","1","-0.74","0.58","9.44","0"
"18929","22.08","0","0","-333","0","22.65","1606090","10000","1","-2.72","1.22","8.69","0"
"18930","46.56","0","0","-152.72","0","22.46","1607730","10000","1","-0.43","1.01","8.97","0"
"18931","25.15","0","0","-408.21","0","23.37","1609940","10000","1","3.77","0.35","10.9","0"
"18932","34.51","0","0","-215.32","0","22.37","1611850","10000","1","-4.03","0.25","9.75","0"
"18933","12.89","0","0","-146.21","0","22.37","1613370","10000","1","4.67","0.73","9.17","0"
"18934","32.7","0","0","-343.96","0","22.46","1615000","10000","1","1.49","0.65","9.2","0"
"18935","41.27","0","0","-191.89","0","22.46","1616800","10000","1","0.07","0.85","9.02","0"
"18936","34.57","0","0","-55.53","0","22.46","1619810","10000","1","1.59","1.31","8.56","0"
"18937","30.55","0","0","-40.46","0","22.37","1621230","10000","1","2.39","0.63","9.24","0"
"18938","37.15","0","0","-122.4","0","22.37","1622920","10000","1","7.8","0.74","9.13","0"
"18939","53.42","0","0","-46.63","0","22.37","1624710","10000","1","4.33","0.9","9.03","0"
"18940","25.54","0","0","-87.13","0","22.37","1626260","10000","1","1.29","0.82","9.02","0"
"18941","53.9","0","0","-431.86","0","22.37","1628210","10000","1","-5.25","0.74","9.04","0"
"18942","14.95","0","0","149.43","0","22.19","1630440","10000","1","-1.09","0.75","9.5","0"
"18943","29.21","0","0","-83.98","0","22.37","1631980","10000","1","0.83","1.5","8.31","0"
"18944","6.38","0","0","147.66","0","22.37","1633700","10000","1","-1.34","0.49","9.22","0"
"18945","53.67","0","0","726.18","0","22.37","1635590","10000","1","-0.5","0.79","8.94","0"
"18946","24.46","0","0","-462.96","0","23.19","1637310","10000","1","3.26","0.84","9.21","0"
"18947","36.2","0","0","13.22","0","22.37","1639900","10000","1","-3.16","1.08","8.73","0"
"18948","30.52","0","0","-455.16","0","22.37","1641770","10000","1","1.28","0.43","9.36","0"
"18949","27.72","0","0","493.28","0","22.37","1643480","10000","1","-1.67","1","8.83","0"
"18950","24.51","0","0","-69.95","0","22.28","1645200","10000","1","-1.25","1.38","8.45","0"
"18951","25.62","0","0","-357.28","0","22.28","1646650","10000","1","2.88","0.67","9.13","0"
"18952","24.94","0","0","-17.56","0","21.83","1648370","10000","1","-0.02","0.67","9.25","0"
"18953","33.4","0","0","-9.1","0","22.37","1650820","10000","1","2.75","0.62","9.19","0"
"18954","-4.48","0","0","-49.79","0","23.83","1652540","10000","1","0.23","0","10.61","0"
"18955","-3.34","0","0","-46.9","0","22.56","1654220","10000","1","0.28","0","10.77","0"
"18956","-5.36","0","0","-48.89","0","22.01","1656270","10000","1","0.28","0","10.54","0"
"18957","33.19","0","0","32.91","0","22.28","1658510","10000","1","1.4","0.7","9.33","0"
"18958","51.08","0","0","-197.92","0","21.27","1660660","10000","1","0.4","0.69","9.34","0"
"18959","55.12","0","0","-230.65","0","22.28","1662370","10000","1","4.55","0.51","9.34","0"
"18960","38.23","0","0","-56.09","0","23.37","1663940","10000","1","-2.74","1.11","8.7","0"
"18961","29.28","0","0","-197.09","0","22.28","1665480","10000","1","-0.22","0.58","9.29","0"
"18962","24.45","0","0","-95.8","0","22.56","1667460","10000","1","0.46","0.56","9.31","0"
"18963","14.21","0","0","-213.25","0","22.37","1670140","10000","1","-1.02","0.67","9.12","0"
"18964","49.53","0","0","127.38","0","22.28","1671750","10000","1","-2.5","0.59","9.24","0"
"18965","46.68","0","0","140.7","0","22.28","1673640","10000","1","-2.81","0.65","9.07","0"
"18966","12.6","0","0","-298.21","0","23.19","1675110","10000","1","-1.48","0","9.73","0"
"18967","45.71","0","0","125.13","0","22.28","1676860","10000","1","-2.32","1.05","8.71","0"
"18968","43.61","0","0","22.68","0","23.28","1679190","10000","1","0.63","0.5","9.76","0"
"18969","33.73","0","0","-136.57","0","22.28","1680960","10000","1","-1.54","0.42","9.37","0"
"18970","29.72","0","0","-194","0","22.56","1682550","10000","1","-3.2","1.27","8.48","0"
"18971","36.24","0","0","76.36","0","21.36","1684260","10000","1","-2.02","0.19","9.59","0"
"18972","3.66","0","0","-36.26","0","22.01","1685970","10000","1","1.69","0.78","8.91","0"
"18973","15.2","0","0","-40.05","0","22.19","1687680","10000","1","2.2","0.66","9.1","0"
"18974","20.68","0","0","-113.04","0","22.19","1690440","10000","1","0.88","1.48","8.19","0"
"18975","35.89","0","0","-131.76","0","22.28","1692140","10000","1","1.45","0.81","8.97","0"
"18976","42.22","0","0","-173.36","0","22.28","1693860","10000","1","2.55","1.67","7.98","0"
"18977","46.82","0","0","-35.85","0","22.28","1695680","10000","1","0.57","0.48","9.13","0"
"18978","29.7","0","0","-188.42","0","22.28","1697120","10000","1","1.63","1.56","8.15","0"
"18979","28.75","0","0","-215.84","0","22.19","1699870","10000","1","3.67","1.99","7.64","0"
"18980","66.58","0","0","-109.47","0","22.28","1701670","10000","1","1.2","1.11","8.39","0"
"18981","41.36","0","0","-579.31","0","22.28","1703580","10000","1","6.44","1.03","8.6","0"
"18982","26.76","0","0","13.07","0","22.28","1705040","10000","1","-1.52","0.72","8.84","0"
"18983","38.72","0","0","-93.42","0","22.28","1706470","10000","1","0.23","0.7","8.83","0"
"18984","57.76","0","0","-387.14","0","22.28","1708190","10000","1","-7.02","1.03","8.48","0"
"18985","22.78","0","0","78.27","0","22.28","1710610","10000","1","1.02","1.41","8.04","0"
"18986","31.77","0","0","-113.94","0","22.19","1712420","10000","1","-1.95","1.14","8.35","0"
"18987","58.65","0","0","-93.54","0","22.28","1714200","10000","1","-4.22","0.93","8.59","0"
"18988","26.3","0","0","-27.3","0","22.28","1715850","10000","1","1.59","0.29","9.12","0"
"18989","43.43","0","0","9.78","0","22.28","1718490","10000","1","-2.83","0.4","9.12","0"
"18990","18.58","0","0","-80.71","0","22.28","1720380","10000","1","-0.74","1.44","8.16","0"
"18991","38.42","0","0","-274.27","0","22.28","1722200","10000","1","0.42","0.38","8.99","0"
"18992","18.9","0","0","47.47","0","22.28","1724010","10000","1","-0.52","0.21","9.32","0"
"18993","18.14","0","0","-237.72","0","22.28","1725540","10000","1","0.53","0.78","8.74","0"
"18994","28.59","0","0","227.16","0","22.28","1727240","10000","1","0.6","0.51","8.96","0"
"18995","-5.81","0","0","-76.69","0","21.09","1729020","10000","1","0.43","0","10","0"
"18996","23.72","0","0","-211.11","0","22.28","1731220","10000","1","0.6","0.47","8.97","0"
"18997","27.91","0","0","-79.13","0","22.28","1732740","10000","1","-0.34","2.45","7.52","0"
"18998","22.44","0","0","122.11","0","22.28","1734880","10000","1","2.83","0.49","8.97","0"
"18999","26.18","0","0","-229.29","0","22.28","1736680","10000","1","1.54","0.76","8.67","0"
"19000","21.74","0","0","-240.24","0","22.28","1739180","10000","1","0.46","0.52","8.96","0"
"19001","17.95","0","0","-146.1","0","22.28","1741010","10000","1","0.39","0.64","8.75","0"
"19002","21.54","0","0","-199.26","0","22.28","1742610","10000","1","2.11","0.56","8.77","0"
"19003","26.6","0","0","-326.13","0","22.28","1744420","10000","1","2.17","0.61","8.8","0"
"19004","36.54","0","0","-261.08","0","22.28","1745890","10000","1","3.01","0.53","8.84","0"
"19005","31.47","0","0","-69.22","0","22.28","1747660","10000","1","4.5","0.89","8.44","0"
"19006","33.47","0","0","91.41","0","22.28","1750610","10000","1","-2.42","1","8.26","0"
"19007","13.72","0","0","20.63","0","22.28","1752320","10000","1","-0.55","0.61","8.78","0"
"19008","27.13","0","0","192.9","0","22.28","1753980","10000","1","-1.59","0.81","8.51","0"
"19009","45.45","0","0","-96.97","0","22.19","1755470","10000","1","3.58","0.88","8.48","0"
"19010","-5.81","0","0","-73.26","0","21.73","1757470","10000","1","0.05","0","9.88","0"
"19011","-6.92","0","0","-72.01","0","22.1","1760020","10000","1","0.06","0","10.23","0"
"19012","-4.37","0","0","-73.43","0","21.27","1761830","10000","1","0.05","0","9.93","0"
"19013","-6.08","0","0","-77.38","0","21.92","1763620","10000","1","0.06","0","10.09","0"
"19014","-6.98","0","0","-73.61","0","23.83","1765250","10000","1","0.04","0","10.35","0"
"19015","-6.98","0","0","-77.44","0","21.27","1766980","10000","1","0.07","0","10.04","0"
"19016","-4.97","0","0","-75.3","0","23.1","1768630","10000","1","0.06","0","9.97","0"
"19017","-5.88","0","0","-66.77","0","21.46","1771150","10000","1","0.07","0","10.07","0"
"19018","-5.88","0","0","-63.06","0","20.99","1772810","10000","1","0.05","0","10.43","0"
